Zip Code ZCTA,2024 ACS 5-Year Population
08202,1612
08203,7674
08204,16573
08205,28877
08210,17143
08212,138
08215,13545
08217,44
08221,6992
08223,4048
08224,223
08225,8456
08226,11261
08230,5700
08232,19887
08234,47339
08240,2648
08241,1076
08242,4141
08243,2000
08244,10659
08245,23
08246,57
08247,965
08248,266
08251,10503
08260,12959
08270,8362
08302,47279
08310,968
08311,1746
08312,8556
08314,454
08316,137
08317,1246
08318,11961
08319,1205
08320,1021
08321,133
08322,10202
08323,731
08324,210
08326,1435
08327,3408
08328,1476
08329,159
08330,29972
08332,35228
08340,725
08341,2101
08343,4729
08344,5564
08345,825
08346,283
08348,154
08349,2441
08350,639
08352,112
08353,228
08360,45038
08361,18206
08401,38925
08402,5234
08403,1046
08406,8972
08501,6364
08502,11849
08505,19142
08510,5386
08511,976
08512,12928
08514,4917
08515,8373
08518,6508
08520,29504
08525,4522
08527,58991
08528,321
08530,8119
08533,7563
08534,13272
08535,4999
08536,20817
08540,50388
08542,2533
08544,4392
08550,21067
08551,5873
08553,819
08554,3527
08555,996
08558,7648
08559,4836
08560,3245
08561,325
08562,4201
08608,1250
08609,15938
08610,33465
08611,31995
08618,35634
08619,24089
08620,11621
08628,9831
08629,13013
08638,22816
08640,7984
08641,4400
08648,31323
08690,18841
08691,16607
08701,139149
08720,735
08721,22783
08722,11088
08723,32141
08724,42345
08730,4956
08731,21629
08732,1558
08733,2816
08734,7879
08735,3451
08736,13223
08738,1381
08740,1599
08741,2709
08742,25732
08750,3483
08751,4185
08752,2338
08753,65448
08755,29670
08757,36087
08758,7868
08759,34237
08801,7267
08802,4552
08804,3465
08805,14066
08807,39560
08809,6703
08810,7952
08812,14224
08816,49360
08817,49020
08820,39978
08821,283
08822,32556
08823,8884
08824,13366
08825,4735
08826,5459
08827,4346
08828,2459
08829,3580
08830,19551
08831,55658
08832,2252
08833,9184
08835,10921
08836,3855
08837,19437
08840,18206
08844,44463
08846,14645
08848,8134
08850,8538
08852,18062
08853,5634
08854,61088
08857,40891
08858,20
08859,25448
08861,59351
08863,12771
08865,31427
08867,5204
08869,8368
08872,20204
08873,56327
08876,23380
08879,23556
08880,4867
08882,16124
08884,8187
08886,6435
08887,1380
08889,10193
08890,17
08901,57263
08902,43932
08904,15121
10001,30511
10002,76873
10003,53560
10004,3711
10005,9439
10006,4096
10007,7406
10009,60209
10010,30702
10011,48277
10012,21426
10013,27219
10014,29230
10016,52971
10017,15297
10018,8559
10019,44942
10020,0
10021,39868
10022,34049
10023,69455
10024,63115
10025,93065
10026,37123
10027,63885
10028,49077
10029,77447
10030,29297
10031,61058
10032,55610
10033,54838
10034,37758
10035,38862
10036,31036
10037,19031
10038,22235
10039,32492
10040,40096
10044,11520
10065,30808
10069,6509
10075,21897
10103,0
10110,0
10111,0
10112,0
10115,0
10119,0
10128,57976
10152,7
10153,0
10154,0
10162,1603
10165,0
10167,0
10168,0
10169,0
10170,0
10171,0
10172,0
10173,0
10174,0
10177,0
10199,0
10271,0
10278,0
10279,259
10280,8933
10282,5887
10301,41052
10302,19030
10303,26497
10304,45658
10305,41270
10306,57428
10307,15512
10308,30568
10309,34885
10310,25672
10311,0
10312,63469
10314,93915
10451,50942
10452,75682
10453,76282
10454,39570
10455,44801
10456,87533
10457,79543
10458,74898
10459,48270
10460,59396
10461,52012
10462,76320
10463,69470
10464,3828
10465,45404
10466,71116
10467,96421
10468,75557
10469,68521
10470,16004
10471,23798
10472,64011
10473,58855
10474,11270
10475,42578
10501,1727
10502,6197
10503,132
10504,7665
10505,1119
10506,6244
10507,6109
10509,20046
10510,10226
10511,2397
10512,24234
10514,11790
10516,5362
10517,584
10518,992
10519,99
10520,12368
10522,11502
10523,9450
10524,4578
10526,2128
10527,418
10528,14091
10530,13892
10532,5347
10533,7362
10535,392
10536,10669
10537,2439
10538,17760
10540,108
10541,26361
10542,0
10543,20989
10545,185
10546,1392
10547,7205
10548,4254
10549,16135
10550,38972
10552,22341
10553,11011
10560,4918
10562,33793
10566,25625
10567,19976
10570,13289
10573,40786
10576,4891
10577,5945
10578,1780
10579,9019
10580,18391
10583,40207
10588,2783
10589,7604
10590,6989
10591,23926
10594,5110
10595,7243
10596,650
10597,679
10598,28821
10601,11930
10603,18910
10604,12517
10605,19493
10606,17341
10607,6466
10701,70676
10703,22586
10704,31921
10705,38887
10706,9183
10707,9688
10708,22482
10709,10352
10710,25855
10801,42754
10803,13072
10804,16108
10805,20903
10901,27095
10910,0
10911,0
10913,5343
10914,1205
10915,0
10916,4238
10917,1923
10918,12069
10919,1551
10920,8451
10921,4231
10922,1403
10923,9069
10924,13720
10925,4313
10926,3416
10927,12325
10928,5071
10930,9569
10931,1319
10932,13
10933,117
10940,53611
10941,14422
10950,68136
10952,48019
10953,22
10954,26495
10956,31898
10958,3054
10960,15251
10962,4767
10963,3842
10964,1333
10965,15206
10968,2456
10969,1150
10970,11497
10973,2358
10974,3382
10975,246
10976,2002
10977,71571
10979,222
10980,13414
10983,5934
10984,2805
10985,17
10986,1806
10987,4411
10988,695
10989,9187
10990,20368
10992,9843
10993,4888
10994,6370
10996,6349
10998,3889
11001,25493
11003,45174
11004,13615
11005,2174
11010,25604
11020,5676
11021,19783
11023,9630
11024,9155
11030,18051
11040,41988
11042,141
11050,32794
11096,10428
11101,42219
11102,28503
11103,35163
11104,26132
11105,37936
11106,40930
11109,7948
11201,70674
11203,74817
11204,79800
11205,51676
11206,93020
11207,93198
11208,105428
11209,71004
11210,57915
11211,65314
11212,89020
11213,68846
11214,89397
11215,70441
11216,60685
11217,43490
11218,72042
11219,94196
11220,90652
11221,91588
11222,42853
11223,78093
11224,50822
11225,58158
11226,95144
11228,42241
11229,78377
11230,86978
11231,38276
11232,27816
11233,81822
11234,83187
11235,78558
11236,88051
11237,45334
11238,58345
11239,16410
11249,47728
11354,53028
11355,80801
11356,25824
11357,43346
11358,37665
11359,0
11360,19469
11361,30127
11362,18492
11363,7223
11364,35276
11365,42322
11366,13463
11367,40923
11368,105716
11369,35133
11370,30267
11371,0
11372,64756
11373,98403
11374,46989
11375,76839
11377,81690
11378,36392
11379,36773
11385,101704
11411,20540
11412,39828
11413,45965
11414,31308
11415,21154
11416,25919
11417,30578
11418,35481
11419,47441
11420,49415
11421,40612
11422,33757
11423,28534
11424,0
11426,19411
11427,24607
11428,19028
11429,26832
11430,588
11432,62892
11433,37884
11434,68263
11435,56826
11436,22527
11439,2170
11451,0
11501,21641
11507,6736
11509,1790
11510,35701
11514,4544
11516,9112
11518,10149
11520,44910
11530,27939
11542,28965
11545,12172
11547,706
11548,2261
11549,2359
11550,60960
11552,25174
11553,27875
11554,36821
11556,0
11557,8504
11558,8454
11559,8878
11560,7696
11561,38708
11563,22899
11565,9009
11566,34741
11568,4144
11569,945
11570,28908
11572,30436
11575,18705
11576,12281
11577,13077
11579,5033
11580,43092
11581,22818
11590,47599
11596,10516
11598,13599
11691,69359
11692,22734
11693,13244
11694,21489
11697,4429
11701,29509
11702,13909
11703,17187
11704,40706
11705,8284
11706,68976
11709,6744
11710,34834
11713,9218
11714,22695
11715,3936
11716,9659
11718,3179
11719,3235
11720,29292
11721,6426
11722,39033
11724,3073
11725,29073
11726,21455
11727,28495
11729,27231
11730,14247
11731,29999
11732,3228
11733,17752
11735,32028
11738,18877
11739,1225
11740,10127
11741,26667
11742,13202
11743,43490
11746,65747
11747,20513
11749,3600
11751,13726
11752,9204
11753,12435
11754,17565
11755,12144
11756,42665
11757,44413
11758,54375
11762,22487
11763,29973
11764,12551
11765,683
11766,10750
11767,14964
11768,22030
11769,8935
11770,77
11771,10908
11772,45023
11776,22808
11777,9396
11778,12390
11779,38206
11780,15018
11782,14405
11783,21127
11784,26244
11786,6459
11787,34499
11788,17374
11789,7369
11790,21074
11791,25520
11792,8904
11793,32349
11794,831
11795,25379
11796,3560
11797,9402
11801,41585
11803,29713
11804,4835
11901,33091
11930,842
11931,27
11932,725
11933,6693
11934,9418
11935,2863
11937,21882
11939,1331
11940,5819
11941,2814
11942,5406
11944,5037
11946,15819
11947,148
11948,924
11949,14563
11950,17599
11951,15938
11952,5040
11953,12846
11954,4223
11955,2458
11956,298
11957,1121
11958,884
11959,734
11960,830
11961,12315
11962,712
11963,8390
11964,2906
11965,404
11967,27975
11968,15312
11970,416
11971,6361
11972,334
11973,48
11975,450
11976,2952
11977,2843
11978,4705
11980,5855
12007,331
12008,422
12009,7934
12010,27750
12015,3852
12017,471
12018,7422
12019,15555
12020,34937
12022,1120
12023,1791
12024,78
12025,5244
12027,4693
12028,1557
12029,1069
12031,120
12032,662
12033,7932
12035,566
12036,223
12037,3926
12040,27
12041,468
12042,280
12043,8287
12045,207
12046,358
12047,23532
12051,5876
12052,1915
12053,4550
12054,17436
12056,1695
12057,1789
12058,1220
12059,1530
12060,1859
12061,9854
12062,1650
12063,665
12064,342
12065,45116
12066,1863
12067,1165
12068,2503
12069,425
12070,2011
12071,283
12072,2882
12074,2848
12075,3248
12076,1549
12077,7017
12078,22589
12082,2
12083,3844
12084,5328
12085,357
12086,1587
12087,1584
12090,5482
12092,1208
12093,1276
12094,2656
12095,12391
12106,1864
12108,350
12110,20081
12115,60
12116,1787
12117,2871
12118,17069
12120,600
12121,2280
12122,3596
12123,4457
12124,298
12125,1141
12130,233
12131,183
12132,111
12134,3846
12136,1043
12137,2077
12138,2695
12139,227
12140,1512
12143,5664
12144,22111
12147,466
12148,4023
12149,2038
12150,710
12151,967
12153,669
12154,2777
12155,1685
12156,808
12157,4713
12158,5878
12159,8163
12160,716
12161,99
12164,539
12165,220
12166,1635
12167,2279
12168,1752
12169,417
12170,5351
12172,176
12173,2099
12174,427
12175,612
12176,393
12177,387
12180,53479
12182,14867
12183,2970
12184,7787
12185,1709
12186,6512
12187,752
12188,10988
12189,18656
12190,671
12192,1077
12193,1746
12194,162
12195,162
12196,3880
12197,2298
12198,6796
12202,10166
12203,30771
12204,7812
12205,25838
12206,14572
12207,1988
12208,23289
12209,10626
12210,10297
12211,14383
12222,6889
12226,0
12302,28031
12303,29360
12304,22403
12305,7356
12306,27865
12307,7050
12308,15511
12309,33246
12401,35136
12404,3935
12405,447
12406,644
12407,215
12409,865
12410,343
12411,325
12412,475
12413,3368
12414,10169
12416,106
12417,828
12418,427
12419,1081
12420,381
12421,261
12422,399
12423,970
12424,239
12427,935
12428,6995
12429,185
12430,1253
12431,1909
12432,697
12433,470
12434,944
12435,209
12436,607
12438,190
12439,384
12440,1826
12441,106
12442,537
12443,3559
12444,576
12446,5414
12448,207
12449,3010
12450,215
12451,909
12452,33
12453,241
12454,266
12455,1689
12456,390
12457,1041
12458,3074
12459,30
12460,152
12461,1604
12463,1373
12464,1033
12465,255
12466,1981
12468,1329
12469,798
12470,618
12471,237
12472,1146
12473,831
12474,857
12475,557
12477,19066
12480,510
12481,1247
12482,619
12483,45
12484,3155
12485,1021
12486,1440
12487,4035
12489,93
12490,0
12491,1981
12492,298
12493,526
12494,934
12495,277
12496,1164
12498,4572
12501,2476
12502,984
12503,732
12504,961
12507,227
12508,19566
12512,194
12513,228
12514,3107
12515,1492
12516,1925
12517,187
12518,6114
12520,3081
12521,2056
12522,4959
12523,1908
12524,15026
12525,2749
12526,3548
12527,40
12528,13827
12529,2410
12530,270
12531,2337
12533,27325
12534,17176
12538,14391
12540,8856
12542,5612
12543,3190
12544,127
12545,4338
12546,2706
12547,3144
12548,1064
12549,10745
12550,55152
12553,27384
12561,19830
12563,7304
12564,7734
12565,1439
12566,10269
12567,2695
12569,9837
12570,6698
12571,10108
12572,8869
12574,619
12575,1600
12577,1942
12578,2249
12580,4542
12581,1914
12582,5786
12583,1994
12585,1144
12586,12971
12589,18646
12590,35712
12592,1226
12594,4222
12601,44164
12603,42304
12604,2316
12701,12197
12719,1339
12720,447
12721,7359
12722,0
12723,1923
12724,60
12725,403
12726,1168
12729,1203
12732,776
12733,1865
12734,950
12736,145
12737,1513
12738,423
12740,1732
12741,222
12742,253
12743,279
12745,20
12746,778
12747,2234
12748,1518
12749,419
12750,33
12751,1407
12752,309
12754,8296
12758,4025
12759,1619
12760,367
12762,394
12763,890
12764,1861
12765,873
12766,535
12767,156
12768,857
12769,325
12770,145
12771,14049
12775,2623
12776,2073
12777,695
12778,707
12779,2205
12780,2346
12781,177
12783,1060
12784,0
12785,917
12786,610
12787,192
12788,3037
12789,2594
12790,4537
12791,763
12792,163
12801,14628
12803,9712
12804,28208
12808,284
12809,3669
12810,471
12811,181
12812,265
12814,1168
12815,1140
12816,4824
12817,2168
12819,350
12820,10
12821,2124
12822,6284
12823,597
12824,1143
12827,3716
12828,9230
12831,18025
12832,6153
12833,5316
12834,6039
12835,2708
12836,498
12837,1021
12838,734
12839,13541
12841,74
12842,995
12843,461
12844,172
12845,4370
12846,3013
12847,740
12849,371
12850,2537
12851,275
12852,490
12853,1235
12854,86
12855,208
12856,260
12857,606
12858,118
12859,1622
12860,419
12861,501
12862,127
12863,910
12864,8
12865,3356
12866,40057
12870,1756
12871,3813
12872,22
12873,886
12874,205
12878,819
12883,4744
12884,538
12885,4444
12886,215
12887,4691
12901,31447
12903,1824
12910,1890
12911,41
12912,1682
12913,989
12914,711
12915,55
12916,2143
12917,1221
12918,2412
12919,2961
12920,2624
12921,2304
12922,44
12923,532
12924,333
12926,2371
12927,318
12928,1984
12929,2684
12930,897
12932,1278
12933,7
12934,1120
12935,1180
12936,691
12937,1300
12939,173
12941,1487
12942,450
12943,260
12944,3910
12945,391
12946,4872
12950,628
12952,286
12953,12893
12955,503
12956,1271
12957,1781
12958,1827
12959,1627
12960,1143
12961,22
12962,5654
12964,73
12965,363
12966,2656
12967,1263
12969,279
12970,1084
12972,6895
12973,154
12974,1617
12975,78
12976,137
12977,1213
12978,340
12979,2465
12980,1075
12981,2259
12983,7296
12985,755
12986,5326
12987,119
12989,1110
12992,4615
12993,1926
12996,1903
12997,1251
12998,399
13020,86
13021,37247
13024,1230
13026,1619
13027,35088
13028,1162
13029,7725
13030,3635
13031,16285
13032,12850
13033,3732
13034,2029
13035,8428
13036,8616
13037,9607
13039,16951
13040,2595
13041,12330
13042,1960
13044,2643
13045,28361
13051,47
13052,1759
13053,4794
13054,1334
13057,14253
13060,2725
13061,668
13062,195
13063,1624
13065,80
13066,12504
13068,4592
13069,22810
13071,796
13072,840
13073,6054
13074,4496
13076,2778
13077,6405
13078,10119
13080,3313
13081,1122
13082,4314
13083,1835
13084,4159
13087,116
13088,22073
13090,29004
13092,2689
13101,2358
13102,36
13103,224
13104,16168
13108,6093
13110,2494
13111,1463
13112,2140
13113,56
13114,7214
13115,127
13116,3653
13117,132
13118,5591
13119,0
13120,1625
13121,0
13122,1257
13123,90
13124,88
13126,36495
13131,2880
13132,3626
13134,113
13135,6515
13136,406
13138,157
13140,3959
13141,652
13142,6365
13143,2504
13144,1219
13145,2028
13146,2085
13147,1236
13148,10749
13152,7681
13153,403
13154,65
13155,669
13156,2156
13157,529
13158,1217
13159,5204
13160,2444
13162,193
13163,286
13164,2904
13165,9458
13166,5622
13167,3215
13202,7098
13203,16180
13204,19440
13205,19137
13206,16245
13207,12290
13208,22993
13209,12714
13210,19803
13211,6111
13212,19917
13214,8702
13215,14751
13219,14744
13224,8659
13244,9683
13290,0
13301,69
13302,1289
13303,1410
13304,1653
13305,403
13308,3862
13309,5825
13310,654
13312,228
13313,586
13314,118
13315,1237
13316,6063
13317,3888
13318,896
13319,344
13320,1971
13321,678
13322,1172
13323,11078
13324,1729
13325,918
13326,4586
13327,2009
13328,1311
13329,3256
13331,204
13332,2577
13333,46
13334,1067
13335,1511
13337,607
13338,1280
13339,6010
13340,7404
13342,255
13343,1606
13345,217
13346,6406
13348,1409
13350,9522
13352,25
13353,63
13354,3554
13355,780
13357,10167
13360,227
13361,725
13363,1981
13364,333
13365,8578
13367,8601
13368,1129
13402,1133
13403,7388
13404,159
13406,486
13407,5042
13408,3391
13409,2144
13410,508
13411,2999
13413,16742
13415,73
13416,2369
13417,3880
13418,97
13420,1055
13421,12771
13424,2306
13425,2010
13428,1689
13431,1847
13433,1686
13435,218
13436,135
13437,254
13438,3065
13439,3681
13440,41555
13441,68
13450,143
13452,4792
13454,735
13455,74
13456,3848
13457,26
13459,1888
13460,4182
13461,3047
13464,1207
13468,256
13469,855
13470,877
13471,2806
13472,259
13473,982
13475,44
13476,2572
13477,1498
13478,3078
13480,3321
13482,108
13483,377
13484,100
13485,1779
13486,646
13488,103
13489,576
13490,1031
13491,3431
13492,11250
13493,2428
13494,346
13495,1841
13501,38931
13502,34037
13601,36839
13602,2440
13603,14136
13605,5259
13606,2468
13607,2020
13608,1676
13611,147
13612,2865
13613,2931
13614,214
13615,700
13616,1430
13617,12431
13618,1771
13619,10578
13620,2298
13621,589
13622,1859
13623,68
13624,4650
13625,1792
13626,2202
13628,330
13630,1184
13632,118
13633,389
13634,3570
13635,1279
13636,141
13637,5212
13638,157
13639,23
13640,318
13641,91
13642,9043
13643,193
13645,0
13646,2546
13647,26
13648,2236
13649,56
13650,1236
13651,147
13652,2067
13654,2073
13655,3694
13656,2942
13658,2189
13659,386
13660,1774
13661,1908
13662,15556
13664,384
13665,465
13666,234
13667,3476
13668,3563
13669,15542
13670,378
13672,449
13673,2097
13674,178
13675,54
13676,12874
13678,20
13679,1205
13680,1186
13681,738
13682,854
13683,41
13684,1149
13685,2362
13687,483
13690,748
13691,2990
13692,222
13693,423
13694,1442
13695,157
13696,181
13697,1898
13699,2194
13730,2679
13731,1038
13732,7385
13733,5076
13734,2269
13736,1936
13738,20
13739,833
13740,626
13743,3077
13744,1125
13746,2535
13747,0
13748,3738
13750,896
13751,297
13752,858
13753,5696
13754,2768
13755,652
13756,697
13757,1130
13760,42896
13774,323
13775,1752
13776,380
13777,656
13778,5351
13780,968
13782,936
13783,2035
13784,382
13786,430
13787,2432
13788,997
13790,18739
13795,3681
13796,1210
13797,2119
13801,1545
13802,729
13803,4273
13804,244
13806,143
13807,1218
13808,1581
13809,1410
13810,1090
13811,4127
13812,2574
13813,997
13814,25
13815,12654
13820,23056
13825,2903
13826,141
13827,11832
13830,4597
13832,448
13833,4190
13834,92
13835,1184
13838,4251
13839,1360
13841,385
13842,582
13843,2038
13844,555
13846,308
13847,18
13849,4427
13850,23689
13856,5881
13859,56
13860,257
13861,462
13862,3440
13863,382
13864,1099
13865,5610
13901,19613
13902,7449
13903,17569
13904,9221
13905,27988
14001,8937
14004,11396
14005,1772
14006,9260
14008,1423
14009,5748
14011,8122
14012,2911
14013,1423
14020,22002
14024,1773
14025,3243
14026,617
14027,142
14028,1257
14029,20
14030,2067
14031,9885
14032,10222
14033,1539
14034,2086
14035,152
14036,5782
14037,904
14039,117
14040,1974
14041,308
14042,3967
14043,25098
14047,6013
14048,14739
14051,19739
14052,17514
14054,1391
14055,1418
14056,162
14057,7972
14058,2370
14059,9138
14060,362
14061,93
14062,3266
14063,12575
14065,1597
14066,991
14067,3976
14068,8636
14069,443
14070,5001
14072,21488
14075,44520
14080,4444
14081,2742
14082,485
14083,75
14085,8531
14086,35635
14091,1316
14092,10247
14094,50153
14098,2707
14101,1997
14102,1856
14103,10810
14105,5313
14108,5713
14109,1473
14111,3186
14112,0
14113,709
14120,44241
14125,3648
14126,109
14127,31543
14129,1236
14130,70
14131,5252
